Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Net_Revenue,Total_Cost,Profit,Profit_Margin,Year_Month,Day_Name
ORD_00994,2024-01-13,CUST_0142,Printer,Accessories,North,1,15000,0.0,15000.0,10500.0,4500.0,30.0,2024-01,Saturday
ORD_00995,2024-06-16,CUST_0185,Laptop,Accessories,South,6,60000,0.2,288000.0,201600.0,86400.0,30.0,2024-06,Sunday
ORD_00996,2025-10-03,CUST_0443,Printer,Electronics,South,7,15000,0.05,99750.0,69825.0,29925.0,30.0,2025-10,Friday
ORD_00997,2025-08-18,CUST_0241,Mouse,Accessories,East,3,800,0.05,2280.0,1596.0,684.0,30.0,2025-08,Monday
ORD_00998,2024-11-16,CUST_0008,Mouse,Office,West,7,800,0.05,5320.0,3723.9999999999995,1596.0000000000005,30.00000000000001,2024-11,Saturday
ORD_00999,2024-11-14,CUST_0072,Monitor,Accessories,South,7,20000,0.2,112000.0,78400.0,33600.0,30.0,2024-11,Thursday
ORD_01000,2025-09-04,CUST_0403,Keyboard,Accessories,South,2,2000,0.05,3800.0,2660.0,1140.0,30.0,2025-09,Thursday
ORD_01001,2024-11-24,CUST_0288,Keyboard,Office,South,7,2000,0.05,13300.0,9310.0,3990.0,30.0,2024-11,Sunday
ORD_01002,2025-07-03,CUST_0095,Printer,Electronics,West,1,15000,0.1,13500.0,9450.0,4050.0,30.0,2025-07,Thursday
ORD_01003,2025-02-22,CUST_0157,Keyboard,Electronics,East,5,2000,0.1,9000.0,6300.0,2700.0,30.0,2025-02,Saturday
ORD_01004,2025-08-28,CUST_0041,Mouse,Accessories,North,9,800,0.0,7200.0,5040.0,2160.0,30.0,2025-08,Thursday
ORD_01005,2024-04-04,CUST_0331,Laptop,Office,West,7,60000,0.0,420000.0,294000.0,126000.0,30.0,2024-04,Thursday
ORD_01006,2025-08-03,CUST_0301,Printer,Office,South,7,15000,0.15,89250.0,62474.99999999999,26775.000000000007,30.00000000000001,2025-08,Sunday
ORD_01007,2024-11-13,CUST_0269,Keyboard,Office,South,2,2000,0.2,3200.0,2240.0,960.0,30.0,2024-11,Wednesday
ORD_01008,2024-08-23,CUST_0155,Mouse,Electronics,East,8,800,0.1,5760.0,4031.9999999999995,1728.0000000000005,30.00000000000001,2024-08,Friday
ORD_01009,2024-11-29,CUST_0275,Monitor,Office,East,3,20000,0.0,60000.0,42000.0,18000.0,30.0,2024-11,Friday
ORD_01010,2025-01-10,CUST_0154,Keyboard,Office,East,8,2000,0.2,12800.0,8960.0,3840.0,30.0,2025-01,Friday
ORD_01011,2025-04-03,CUST_0053,Laptop,Electronics,North,3,60000,0.05,171000.0,119699.99999999999,51300.000000000015,30.00000000000001,2025-04,Thursday
ORD_01012,2024-05-16,CUST_0179,Laptop,Office,West,7,60000,0.2,336000.0,235199.99999999997,100800.00000000003,30.00000000000001,2024-05,Thursday
ORD_01013,2025-08-10,CUST_0421,Keyboard,Electronics,West,2,2000,0.1,3600.0,2520.0,1080.0,30.0,2025-08,Sunday
ORD_01014,2025-06-30,CUST_0240,Keyboard,Accessories,East,4,2000,0.15,6800.0,4760.0,2040.0,30.0,2025-06,Monday
ORD_01015,2025-05-27,CUST_0137,Mouse,Accessories,North,6,800,0.1,4320.0,3024.0,1296.0,30.0,2025-05,Tuesday
ORD_01016,2024-10-22,CUST_0255,Keyboard,Accessories,West,9,2000,0.0,18000.0,12600.0,5400.0,30.0,2024-10,Tuesday
ORD_01017,2024-11-15,CUST_0476,Monitor,Accessories,South,5,20000,0.0,100000.0,70000.0,30000.0,30.0,2024-11,Friday
ORD_01018,2025-07-25,CUST_0224,Mouse,Accessories,South,9,800,0.2,5760.0,4031.9999999999995,1728.0000000000005,30.00000000000001,2025-07,Friday
ORD_01019,2024-12-14,CUST_0180,Printer,Electronics,South,5,15000,0.1,67500.0,47250.0,20250.0,30.0,2024-12,Saturday
ORD_01020,2024-08-16,CUST_0182,Monitor,Electronics,West,8,20000,0.0,160000.0,112000.0,48000.0,30.0,2024-08,Friday
ORD_01021,2024-09-26,CUST_0259,Mouse,Electronics,East,1,800,0.05,760.0,532.0,228.0,30.0,2024-09,Thursday
ORD_01022,2024-10-17,CUST_0243,Mouse,Office,South,7,800,0.05,5320.0,3723.9999999999995,1596.0000000000005,30.00000000000001,2024-10,Thursday
ORD_01023,2025-12-25,CUST_0096,Laptop,Accessories,East,4,60000,0.15,204000.0,142800.0,61200.0,30.0,2025-12,Thursday
ORD_01024,2024-06-13,CUST_0197,Mouse,Office,North,5,800,0.2,3200.0,2240.0,960.0,30.0,2024-06,Thursday
ORD_01025,2024-01-05,CUST_0392,Monitor,Office,South,6,20000,0.0,120000.0,84000.0,36000.0,30.0,2024-01,Friday
ORD_01026,2025-01-13,CUST_0014,Keyboard,Office,North,5,2000,0.15,8500.0,5950.0,2550.0,30.0,2025-01,Monday
ORD_01027,2024-03-18,CUST_0120,Monitor,Accessories,East,1,20000,0.05,19000.0,13300.0,5700.0,30.0,2024-03,Monday
ORD_01028,2025-02-13,CUST_0387,Printer,Office,West,9,15000,0.15,114750.0,80325.0,34425.0,30.0,2025-02,Thursday
ORD_01029,2025-07-27,CUST_0408,Mouse,Accessories,East,2,800,0.15,1360.0,951.9999999999999,408.0000000000001,30.00000000000001,2025-07,Sunday
ORD_01030,2024-05-11,CUST_0269,Mouse,Accessories,South,9,800,0.0,7200.0,5040.0,2160.0,30.0,2024-05,Saturday
ORD_01031,2025-08-23,CUST_0171,Mouse,Accessories,South,2,800,0.0,1600.0,1120.0,480.0,30.0,2025-08,Saturday
ORD_01032,2024-02-11,CUST_0413,Mouse,Office,East,9,800,0.0,7200.0,5040.0,2160.0,30.0,2024-02,Sunday
ORD_01033,2024-03-29,CUST_0072,Laptop,Accessories,South,6,60000,0.2,288000.0,201600.0,86400.0,30.0,2024-03,Friday
ORD_01034,2025-02-05,CUST_0179,Laptop,Accessories,South,9,60000,0.15,459000.0,321300.0,137700.0,30.0,2025-02,Wednesday
ORD_01035,2024-10-22,CUST_0170,Keyboard,Electronics,North,6,2000,0.15,10200.0,7140.0,3060.0,30.0,2024-10,Tuesday
ORD_01036,2024-10-21,CUST_0159,Mouse,Office,West,6,800,0.2,3840.0,2688.0,1152.0,30.0,2024-10,Monday
ORD_01037,2025-09-07,CUST_0447,Printer,Electronics,East,2,15000,0.05,28500.0,19950.0,8550.0,30.0,2025-09,Sunday
ORD_01038,2025-06-09,CUST_0154,Keyboard,Electronics,North,8,2000,0.1,14400.0,10080.0,4320.0,30.0,2025-06,Monday
ORD_01039,2025-11-21,CUST_0402,Mouse,Office,South,3,800,0.05,2280.0,1596.0,684.0,30.0,2025-11,Friday
ORD_01040,2025-09-28,CUST_0082,Laptop,Electronics,North,7,60000,0.2,336000.0,235199.99999999997,100800.00000000003,30.00000000000001,2025-09,Sunday
ORD_01041,2025-02-25,CUST_0057,Printer,Accessories,West,5,15000,0.15,63750.0,44625.0,19125.0,30.0,2025-02,Tuesday
ORD_01042,2024-01-23,CUST_0007,Keyboard,Electronics,East,3,2000,0.15,5100.0,3570.0,1530.0,30.0,2024-01,Tuesday
ORD_01043,2025-07-28,CUST_0112,Printer,Electronics,West,1,15000,0.0,15000.0,10500.0,4500.0,30.0,2025-07,Monday
ORD_01044,2024-05-22,CUST_0486,Mouse,Accessories,West,8,800,0.0,6400.0,4480.0,1920.0,30.0,2024-05,Wednesday
ORD_01045,2025-10-26,CUST_0048,Monitor,Electronics,North,3,20000,0.15,51000.0,35700.0,15300.0,30.0,2025-10,Sunday
ORD_01046,2024-05-24,CUST_0080,Printer,Accessories,North,2,15000,0.15,25500.0,17850.0,7650.0,30.0,2024-05,Friday
ORD_01047,2024-08-12,CUST_0375,Printer,Office,West,1,15000,0.0,15000.0,10500.0,4500.0,30.0,2024-08,Monday
ORD_01048,2025-05-17,CUST_0376,Laptop,Electronics,South,4,60000,0.0,240000.0,168000.0,72000.0,30.0,2025-05,Saturday
ORD_01049,2025-09-07,CUST_0316,Mouse,Office,East,8,800,0.05,6080.0,4256.0,1824.0,30.0,2025-09,Sunday
ORD_01050,2024-04-13,CUST_0033,Printer,Electronics,South,3,15000,0.15,38250.0,26775.0,11475.0,30.0,2024-04,Saturday
ORD_01051,2024-02-08,CUST_0115,Mouse,Accessories,South,1,800,0.15,680.0,475.99999999999994,204.00000000000006,30.00000000000001,2024-02,Thursday
ORD_01052,2024-07-16,CUST_0384,Laptop,Electronics,East,4,60000,0.2,192000.0,134400.0,57600.0,30.0,2024-07,Tuesday
ORD_01053,2025-10-07,CUST_0003,Mouse,Office,North,9,800,0.05,6840.0,4788.0,2052.0,30.0,2025-10,Tuesday
ORD_01054,2025-08-01,CUST_0486,Laptop,Accessories,South,1,60000,0.1,54000.0,37800.0,16200.0,30.0,2025-08,Friday
ORD_01055,2025-01-25,CUST_0004,Laptop,Accessories,North,2,60000,0.1,108000.0,75600.0,32400.0,30.0,2025-01,Saturday
ORD_01056,2024-06-27,CUST_0356,Keyboard,Office,East,9,2000,0.1,16200.0,11340.0,4860.0,30.0,2024-06,Thursday
ORD_01057,2025-07-07,CUST_0260,Mouse,Office,South,2,800,0.0,1600.0,1120.0,480.0,30.0,2025-07,Monday
ORD_01058,2025-03-23,CUST_0042,Monitor,Electronics,North,3,20000,0.1,54000.0,37800.0,16200.0,30.0,2025-03,Sunday
ORD_01059,2025-05-14,CUST_0009,Keyboard,Electronics,North,7,2000,0.2,11200.0,7839.999999999999,3360.000000000001,30.00000000000001,2025-05,Wednesday
ORD_01060,2024-01-15,CUST_0488,Laptop,Accessories,South,3,60000,0.0,180000.0,125999.99999999999,54000.000000000015,30.00000000000001,2024-01,Monday
ORD_01061,2025-09-14,CUST_0307,Monitor,Office,East,9,20000,0.0,180000.0,125999.99999999999,54000.000000000015,30.00000000000001,2025-09,Sunday
ORD_01062,2025-10-30,CUST_0145,Printer,Office,West,6,15000,0.1,81000.0,56700.0,24300.0,30.0,2025-10,Thursday
ORD_01063,2024-10-15,CUST_0401,Printer,Electronics,North,3,15000,0.0,45000.0,31499.999999999996,13500.000000000004,30.00000000000001,2024-10,Tuesday
ORD_01064,2025-04-22,CUST_0097,Keyboard,Electronics,East,9,2000,0.05,17100.0,11970.0,5130.0,30.0,2025-04,Tuesday
ORD_01065,2024-08-18,CUST_0276,Monitor,Accessories,South,1,20000,0.05,19000.0,13300.0,5700.0,30.0,2024-08,Sunday
ORD_01066,2025-02-23,CUST_0142,Mouse,Office,North,3,800,0.1,2160.0,1512.0,648.0,30.0,2025-02,Sunday
ORD_01067,2024-06-05,CUST_0278,Monitor,Office,North,1,20000,0.2,16000.0,11200.0,4800.0,30.0,2024-06,Wednesday
ORD_01068,2025-07-03,CUST_0436,Keyboard,Office,North,2,2000,0.0,4000.0,2800.0,1200.0,30.0,2025-07,Thursday
ORD_01069,2025-03-16,CUST_0027,Mouse,Office,East,8,800,0.15,5440.0,3807.9999999999995,1632.0000000000005,30.00000000000001,2025-03,Sunday
ORD_01070,2024-04-06,CUST_0043,Mouse,Electronics,North,7,800,0.1,5040.0,3528.0,1512.0,30.0,2024-04,Saturday
ORD_01071,2025-02-14,CUST_0131,Printer,Electronics,North,2,15000,0.0,30000.0,21000.0,9000.0,30.0,2025-02,Friday
ORD_01072,2024-10-15,CUST_0216,Monitor,Electronics,South,2,20000,0.1,36000.0,25200.0,10800.0,30.0,2024-10,Tuesday
ORD_01073,2024-09-10,CUST_0094,Mouse,Accessories,North,9,800,0.1,6480.0,4536.0,1944.0,30.0,2024-09,Tuesday
ORD_01074,2024-07-14,CUST_0008,Keyboard,Office,East,6,2000,0.2,9600.0,6720.0,2880.0,30.0,2024-07,Sunday
ORD_01075,2025-08-20,CUST_0086,Printer,Electronics,South,5,15000,0.15,63750.0,44625.0,19125.0,30.0,2025-08,Wednesday
ORD_01076,2025-06-05,CUST_0345,Mouse,Office,West,6,800,0.0,4800.0,3360.0,1440.0,30.0,2025-06,Thursday
ORD_01077,2025-05-31,CUST_0138,Monitor,Electronics,South,9,20000,0.1,162000.0,113400.0,48600.0,30.0,2025-05,Saturday
ORD_01078,2025-09-26,CUST_0369,Printer,Accessories,North,7,15000,0.1,94500.0,66150.0,28350.0,30.0,2025-09,Friday
ORD_01079,2024-04-27,CUST_0413,Monitor,Electronics,West,9,20000,0.0,180000.0,125999.99999999999,54000.000000000015,30.00000000000001,2024-04,Saturday
ORD_01080,2024-06-07,CUST_0424,Monitor,Accessories,South,4,20000,0.1,72000.0,50400.0,21600.0,30.0,2024-06,Friday
ORD_01081,2024-08-15,CUST_0246,Monitor,Office,North,2,20000,0.1,36000.0,25200.0,10800.0,30.0,2024-08,Thursday
ORD_01082,2024-08-03,CUST_0449,Printer,Electronics,South,8,15000,0.1,108000.0,75600.0,32400.0,30.0,2024-08,Saturday
ORD_01083,2025-11-26,CUST_0500,Mouse,Electronics,East,4,800,0.05,3040.0,2128.0,912.0,30.0,2025-11,Wednesday
ORD_01084,2024-01-15,CUST_0021,Laptop,Electronics,North,9,60000,0.05,513000.0,359100.0,153900.0,30.0,2024-01,Monday
ORD_01085,2024-06-05,CUST_0487,Mouse,Office,East,4,800,0.15,2720.0,1903.9999999999998,816.0000000000002,30.00000000000001,2024-06,Wednesday
ORD_01086,2025-10-09,CUST_0408,Printer,Accessories,North,8,15000,0.2,96000.0,67200.0,28800.0,30.0,2025-10,Thursday
ORD_01087,2024-09-17,CUST_0457,Laptop,Accessories,East,9,60000,0.0,540000.0,378000.0,162000.0,30.0,2024-09,Tuesday
ORD_01088,2024-06-05,CUST_0444,Laptop,Electronics,West,9,60000,0.2,432000.0,302400.0,129600.0,30.0,2024-06,Wednesday
ORD_01089,2024-02-16,CUST_0492,Laptop,Office,East,4,60000,0.2,192000.0,134400.0,57600.0,30.0,2024-02,Friday
ORD_01090,2024-11-19,CUST_0410,Keyboard,Accessories,South,1,2000,0.05,1900.0,1330.0,570.0,30.0,2024-11,Tuesday
ORD_01091,2025-11-15,CUST_0265,Printer,Accessories,North,3,15000,0.15,38250.0,26775.0,11475.0,30.0,2025-11,Saturday
ORD_01092,2024-05-09,CUST_0148,Keyboard,Accessories,South,9,2000,0.2,14400.0,10080.0,4320.0,30.0,2024-05,Thursday
ORD_01093,2025-02-14,CUST_0184,Laptop,Accessories,East,4,60000,0.2,192000.0,134400.0,57600.0,30.0,2025-02,Friday
ORD_01094,2024-04-04,CUST_0227,Keyboard,Accessories,North,5,2000,0.1,9000.0,6300.0,2700.0,30.0,2024-04,Thursday
ORD_01095,2025-09-18,CUST_0292,Keyboard,Electronics,East,7,2000,0.0,14000.0,9800.0,4200.0,30.0,2025-09,Thursday
ORD_01096,2024-10-18,CUST_0490,Printer,Electronics,West,5,15000,0.15,63750.0,44625.0,19125.0,30.0,2024-10,Friday
ORD_01097,2024-10-09,CUST_0036,Monitor,Electronics,West,4,20000,0.0,80000.0,56000.0,24000.0,30.0,2024-10,Wednesday
ORD_01098,2024-03-09,CUST_0246,Keyboard,Accessories,West,2,2000,0.05,3800.0,2660.0,1140.0,30.0,2024-03,Saturday
ORD_01099,2025-10-21,CUST_0073,Keyboard,Accessories,East,2,2000,0.2,3200.0,2240.0,960.0,30.0,2025-10,Tuesday
ORD_01100,2024-01-11,CUST_0150,Laptop,Accessories,East,4,60000,0.2,192000.0,134400.0,57600.0,30.0,2024-01,Thursday
ORD_01101,2024-09-10,CUST_0001,Laptop,Electronics,West,9,60000,0.0,540000.0,378000.0,162000.0,30.0,2024-09,Tuesday
ORD_01102,2025-07-03,CUST_0069,Laptop,Accessories,East,8,60000,0.05,456000.0,319200.0,136800.0,30.0,2025-07,Thursday
ORD_01103,2024-05-13,CUST_0457,Mouse,Electronics,South,3,800,0.1,2160.0,1512.0,648.0,30.0,2024-05,Monday
ORD_01104,2025-12-12,CUST_0293,Keyboard,Accessories,East,9,2000,0.1,16200.0,11340.0,4860.0,30.0,2025-12,Friday
ORD_01105,2024-01-23,CUST_0230,Laptop,Electronics,South,5,60000,0.2,240000.0,168000.0,72000.0,30.0,2024-01,Tuesday
ORD_01106,2024-12-11,CUST_0211,Printer,Office,West,3,15000,0.2,36000.0,25200.0,10800.0,30.0,2024-12,Wednesday
ORD_01107,2024-10-28,CUST_0072,Mouse,Accessories,East,5,800,0.15,3400.0,2380.0,1020.0,30.0,2024-10,Monday
ORD_01108,2024-12-28,CUST_0490,Monitor,Accessories,West,4,20000,0.0,80000.0,56000.0,24000.0,30.0,2024-12,Saturday
ORD_01109,2025-01-30,CUST_0363,Keyboard,Electronics,North,8,2000,0.2,12800.0,8960.0,3840.0,30.0,2025-01,Thursday
ORD_01110,2024-08-05,CUST_0096,Keyboard,Accessories,East,5,2000,0.05,9500.0,6650.0,2850.0,30.0,2024-08,Monday
ORD_01111,2024-05-20,CUST_0397,Printer,Electronics,East,8,15000,0.0,120000.0,84000.0,36000.0,30.0,2024-05,Monday
ORD_01112,2025-09-07,CUST_0084,Monitor,Electronics,West,9,20000,0.15,153000.0,107100.0,45900.0,30.0,2025-09,Sunday
ORD_01113,2024-07-28,CUST_0228,Monitor,Office,West,4,20000,0.1,72000.0,50400.0,21600.0,30.0,2024-07,Sunday
ORD_01114,2025-09-14,CUST_0299,Mouse,Office,West,7,800,0.15,4760.0,3332.0,1428.0,30.0,2025-09,Sunday
ORD_01115,2025-09-07,CUST_0236,Keyboard,Accessories,North,2,2000,0.0,4000.0,2800.0,1200.0,30.0,2025-09,Sunday
ORD_01116,2025-11-13,CUST_0293,Laptop,Accessories,North,6,60000,0.1,324000.0,226800.0,97200.0,30.0,2025-11,Thursday
ORD_01117,2025-04-04,CUST_0222,Printer,Electronics,West,8,15000,0.05,114000.0,79800.0,34200.0,30.0,2025-04,Friday
ORD_01118,2024-12-21,CUST_0458,Printer,Electronics,East,7,15000,0.1,94500.0,66150.0,28350.0,30.0,2024-12,Saturday
ORD_01119,2024-11-19,CUST_0223,Printer,Electronics,East,7,15000,0.1,94500.0,66150.0,28350.0,30.0,2024-11,Tuesday
ORD_01120,2024-05-12,CUST_0281,Printer,Electronics,West,8,15000,0.05,114000.0,79800.0,34200.0,30.0,2024-05,Sunday
ORD_01121,2024-05-06,CUST_0221,Laptop,Accessories,South,7,60000,0.2,336000.0,235199.99999999997,100800.00000000003,30.00000000000001,2024-05,Monday
ORD_01122,2024-04-15,CUST_0216,Laptop,Office,North,5,60000,0.2,240000.0,168000.0,72000.0,30.0,2024-04,Monday
ORD_01123,2025-08-26,CUST_0231,Mouse,Accessories,North,7,800,0.1,5040.0,3528.0,1512.0,30.0,2025-08,Tuesday
ORD_01124,2025-01-12,CUST_0405,Keyboard,Accessories,South,3,2000,0.1,5400.0,3779.9999999999995,1620.0000000000005,30.00000000000001,2025-01,Sunday
ORD_01125,2024-02-20,CUST_0169,Laptop,Accessories,West,5,60000,0.15,255000.0,178500.0,76500.0,30.0,2024-02,Tuesday
ORD_01126,2024-01-29,CUST_0329,Mouse,Office,East,7,800,0.2,4480.0,3136.0,1344.0,30.0,2024-01,Monday
ORD_01127,2025-04-06,CUST_0426,Monitor,Accessories,East,9,20000,0.05,171000.0,119699.99999999999,51300.000000000015,30.00000000000001,2025-04,Sunday
ORD_01128,2024-10-22,CUST_0042,Keyboard,Office,North,2,2000,0.1,3600.0,2520.0,1080.0,30.0,2024-10,Tuesday
ORD_01129,2024-10-23,CUST_0258,Laptop,Electronics,South,4,60000,0.1,216000.0,151200.0,64800.0,30.0,2024-10,Wednesday
ORD_01130,2025-12-26,CUST_0196,Monitor,Accessories,East,7,20000,0.15,119000.0,83300.0,35700.0,30.0,2025-12,Friday
ORD_01131,2025-02-10,CUST_0392,Mouse,Electronics,North,1,800,0.15,680.0,475.99999999999994,204.00000000000006,30.00000000000001,2025-02,Monday
ORD_01132,2025-09-04,CUST_0096,Laptop,Electronics,East,2,60000,0.15,102000.0,71400.0,30600.0,30.0,2025-09,Thursday
ORD_01133,2025-02-08,CUST_0317,Laptop,Electronics,East,9,60000,0.0,540000.0,378000.0,162000.0,30.0,2025-02,Saturday
ORD_01134,2024-12-11,CUST_0014,Monitor,Accessories,East,7,20000,0.05,133000.0,93100.0,39900.0,30.0,2024-12,Wednesday
ORD_01135,2025-09-13,CUST_0113,Laptop,Electronics,North,7,60000,0.0,420000.0,294000.0,126000.0,30.0,2025-09,Saturday
ORD_01136,2025-02-23,CUST_0077,Printer,Accessories,South,6,15000,0.1,81000.0,56700.0,24300.0,30.0,2025-02,Sunday
ORD_01137,2024-06-30,CUST_0277,Laptop,Electronics,West,3,60000,0.15,153000.0,107100.0,45900.0,30.0,2024-06,Sunday
ORD_01138,2024-01-01,CUST_0408,Keyboard,Accessories,South,3,2000,0.15,5100.0,3570.0,1530.0,30.0,2024-01,Monday
ORD_01139,2025-07-20,CUST_0434,Monitor,Accessories,East,2,20000,0.15,34000.0,23800.0,10200.0,30.0,2025-07,Sunday
ORD_01140,2025-01-05,CUST_0466,Keyboard,Accessories,South,6,2000,0.2,9600.0,6720.0,2880.0,30.0,2025-01,Sunday
ORD_01141,2025-10-22,CUST_0429,Mouse,Electronics,East,4,800,0.05,3040.0,2128.0,912.0,30.0,2025-10,Wednesday
ORD_01142,2025-03-06,CUST_0448,Keyboard,Accessories,North,5,2000,0.0,10000.0,7000.0,3000.0,30.0,2025-03,Thursday
ORD_01143,2024-11-04,CUST_0320,Printer,Electronics,North,3,15000,0.05,42750.0,29924.999999999996,12825.000000000004,30.00000000000001,2024-11,Monday
ORD_01144,2024-05-16,CUST_0488,Printer,Office,North,6,15000,0.15,76500.0,53550.0,22950.0,30.0,2024-05,Thursday
ORD_01145,2024-07-20,CUST_0410,Keyboard,Electronics,East,3,2000,0.1,5400.0,3779.9999999999995,1620.0000000000005,30.00000000000001,2024-07,Saturday
ORD_01146,2025-03-11,CUST_0160,Mouse,Electronics,South,8,800,0.2,5120.0,3584.0,1536.0,30.0,2025-03,Tuesday
ORD_01147,2024-11-08,CUST_0492,Laptop,Accessories,West,9,60000,0.05,513000.0,359100.0,153900.0,30.0,2024-11,Friday
ORD_01148,2024-04-26,CUST_0313,Printer,Electronics,West,4,15000,0.1,54000.0,37800.0,16200.0,30.0,2024-04,Friday
ORD_01149,2025-10-27,CUST_0119,Keyboard,Office,North,9,2000,0.15,15300.0,10710.0,4590.0,30.0,2025-10,Monday
ORD_01150,2025-07-28,CUST_0437,Keyboard,Accessories,West,7,2000,0.15,11900.0,8330.0,3570.0,30.0,2025-07,Monday
ORD_01151,2024-08-31,CUST_0161,Keyboard,Electronics,East,3,2000,0.15,5100.0,3570.0,1530.0,30.0,2024-08,Saturday
ORD_01152,2025-06-20,CUST_0308,Laptop,Electronics,South,7,60000,0.15,357000.0,249899.99999999997,107100.00000000003,30.00000000000001,2025-06,Friday
ORD_01153,2025-08-24,CUST_0351,Monitor,Accessories,West,1,20000,0.2,16000.0,11200.0,4800.0,30.0,2025-08,Sunday
ORD_01154,2024-03-15,CUST_0146,Mouse,Accessories,West,3,800,0.2,1920.0,1344.0,576.0,30.0,2024-03,Friday
ORD_01155,2025-01-20,CUST_0163,Monitor,Electronics,South,6,20000,0.05,114000.0,79800.0,34200.0,30.0,2025-01,Monday
ORD_01156,2024-07-28,CUST_0396,Mouse,Electronics,West,4,800,0.15,2720.0,1903.9999999999998,816.0000000000002,30.00000000000001,2024-07,Sunday
ORD_01157,2025-04-19,CUST_0179,Mouse,Accessories,South,7,800,0.2,4480.0,3136.0,1344.0,30.0,2025-04,Saturday
ORD_01158,2025-02-21,CUST_0089,Keyboard,Accessories,East,3,2000,0.1,5400.0,3779.9999999999995,1620.0000000000005,30.00000000000001,2025-02,Friday
ORD_01159,2024-12-12,CUST_0493,Printer,Office,East,1,15000,0.2,12000.0,8400.0,3600.0,30.0,2024-12,Thursday
ORD_01160,2025-06-12,CUST_0223,Keyboard,Office,East,9,2000,0.2,14400.0,10080.0,4320.0,30.0,2025-06,Thursday
ORD_01161,2025-10-01,CUST_0266,Laptop,Office,North,6,60000,0.05,342000.0,239399.99999999997,102600.00000000003,30.00000000000001,2025-10,Wednesday
ORD_01162,2024-06-27,CUST_0239,Mouse,Accessories,East,8,800,0.2,5120.0,3584.0,1536.0,30.0,2024-06,Thursday
ORD_01163,2024-06-30,CUST_0308,Printer,Accessories,West,3,15000,0.1,40500.0,28350.0,12150.0,30.0,2024-06,Sunday
ORD_01164,2025-10-25,CUST_0034,Mouse,Accessories,North,8,800,0.15,5440.0,3807.9999999999995,1632.0000000000005,30.00000000000001,2025-10,Saturday
ORD_01165,2024-01-25,CUST_0371,Mouse,Electronics,North,2,800,0.0,1600.0,1120.0,480.0,30.0,2024-01,Thursday
ORD_01166,2024-06-28,CUST_0451,Keyboard,Accessories,North,4,2000,0.05,7600.0,5320.0,2280.0,30.0,2024-06,Friday
ORD_01167,2025-12-10,CUST_0494,Printer,Electronics,East,3,15000,0.1,40500.0,28350.0,12150.0,30.0,2025-12,Wednesday
ORD_01168,2025-05-15,CUST_0167,Printer,Accessories,North,1,15000,0.05,14250.0,9975.0,4275.0,30.0,2025-05,Thursday
ORD_01169,2024-06-09,CUST_0392,Mouse,Accessories,East,7,800,0.15,4760.0,3332.0,1428.0,30.0,2024-06,Sunday
ORD_01170,2024-06-25,CUST_0125,Printer,Electronics,East,2,15000,0.2,24000.0,16800.0,7200.0,30.0,2024-06,Tuesday
ORD_01171,2024-10-11,CUST_0224,Printer,Accessories,North,4,15000,0.2,48000.0,33600.0,14400.0,30.0,2024-10,Friday
ORD_01172,2024-03-03,CUST_0491,Keyboard,Accessories,North,9,2000,0.1,16200.0,11340.0,4860.0,30.0,2024-03,Sunday
ORD_01173,2025-10-23,CUST_0413,Monitor,Accessories,West,6,20000,0.15,102000.0,71400.0,30600.0,30.0,2025-10,Thursday
ORD_01174,2025-10-27,CUST_0150,Laptop,Office,North,8,60000,0.0,480000.0,336000.0,144000.0,30.0,2025-10,Monday
ORD_01175,2024-06-04,CUST_0468,Monitor,Accessories,East,2,20000,0.0,40000.0,28000.0,12000.0,30.0,2024-06,Tuesday
ORD_01176,2025-04-13,CUST_0454,Printer,Electronics,West,7,15000,0.2,84000.0,58799.99999999999,25200.000000000007,30.00000000000001,2025-04,Sunday
ORD_01177,2024-02-18,CUST_0189,Mouse,Electronics,West,6,800,0.15,4080.0,2856.0,1224.0,30.0,2024-02,Sunday
ORD_01178,2024-03-24,CUST_0043,Laptop,Electronics,East,9,60000,0.15,459000.0,321300.0,137700.0,30.0,2024-03,Sunday
ORD_01179,2024-12-26,CUST_0433,Laptop,Accessories,North,7,60000,0.1,378000.0,264600.0,113400.0,30.0,2024-12,Thursday
ORD_01180,2025-11-19,CUST_0029,Mouse,Electronics,North,1,800,0.0,800.0,560.0,240.0,30.0,2025-11,Wednesday
ORD_01181,2024-05-27,CUST_0362,Laptop,Office,South,8,60000,0.1,432000.0,302400.0,129600.0,30.0,2024-05,Monday
ORD_01182,2025-09-21,CUST_0120,Mouse,Electronics,North,3,800,0.05,2280.0,1596.0,684.0,30.0,2025-09,Sunday
ORD_01183,2024-12-07,CUST_0337,Laptop,Accessories,South,2,60000,0.15,102000.0,71400.0,30600.0,30.0,2024-12,Saturday
ORD_01184,2025-04-20,CUST_0031,Monitor,Office,West,3,20000,0.0,60000.0,42000.0,18000.0,30.0,2025-04,Sunday
ORD_01185,2024-03-03,CUST_0181,Laptop,Electronics,West,6,60000,0.1,324000.0,226800.0,97200.0,30.0,2024-03,Sunday
ORD_01186,2025-12-01,CUST_0162,Keyboard,Office,West,3,2000,0.2,4800.0,3360.0,1440.0,30.0,2025-12,Monday
ORD_01187,2024-12-25,CUST_0128,Mouse,Electronics,South,5,800,0.05,3800.0,2660.0,1140.0,30.0,2024-12,Wednesday
